Kingdom	Phylum	Class	Order	Family	Genus	Species
OTUF_5538	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5539	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_5541	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5542	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	NA	NA	NA
OTUF_5543	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5545	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_5546	k__Fungi	p__Ascomycota	c__Eurotiomycetes	NA	NA	NA	NA
OTUF_5548	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5558	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	NA	NA	NA
OTUF_5559	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Kamienskia	s__perpusilla
OTUF_5560	k__Fungi	p__Basidiomycota	c__Wallemiomycetes	o__Wallemiales	f__Wallemiaceae	g__Wallemia	s__muriae
OTUF_5564	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Powellomycetaceae	NA	NA
OTUF_5565	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5568	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5569	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5570	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleraceae	g__Genolevuria	NA
OTUF_5571	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	g__Hypoxylon	s__howeanum
OTUF_5572	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5573	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5574	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
OTUF_5575	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5576	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Pseudoophiobolus	s__subhyalinisporus
OTUF_5578	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	NA	NA	NA
OTUF_5581	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5582	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Diatrypaceae	g__Eutypa	s__maura
OTUF_5583	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5586	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5593	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	NA	NA	NA
OTUF_5600	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5606	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA
OTUF_5607	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Claroideoglomeraceae	g__Claroideoglomus	NA
OTUF_5618	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5622	k__Fungi	p__Glomeromycota	c__Archaeosporomycetes	o__Archaeosporales	f__Archaeosporaceae	g__Archaeospora	s__trappei
OTUF_5624	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	NA	NA	NA
OTUF_5630	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	NA	NA
OTUF_5632	k__Fungi	p__Basidiomycota	c__Wallemiomycetes	o__Wallemiales	f__Wallemiaceae	g__Wallemia	NA
OTUF_5633	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Psathyrella	NA
OTUF_5634	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_5635	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA
OTUF_5636	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5638	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5639	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
OTUF_5640	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_5641	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_5642	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	NA	NA	NA
OTUF_5643	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5644	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5645	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5646	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5647	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5649	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5651	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5653	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetaceae	NA	NA
OTUF_5660	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5662	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_5663	k__Fungi	p__Rozellomycota	NA	NA	NA	NA	NA
OTUF_5664	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Dioszegia	s__var._yunnanensis
OTUF_5668	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
OTUF_5669	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5670	k__Fungi	p__Mucoromycota	c__Endogonomycetes	o__Endogonales	f__Endogonaceae	g__Endogone	NA
OTUF_5671	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Agaricaceae	g__Coprinus	s__bellulus
OTUF_5672	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5673	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5674	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5675	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__Hymenochaetales_fam_Incertae_sedis	g__Resinicium	s__bicolor
OTUF_5684	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5686	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5690	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5693	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Erythrobasidiales	f__Erythrobasidiaceae	g__Erythrobasidium	s__hasegawianum
OTUF_5695	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5696	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Stephanosporaceae	NA	NA
OTUF_5703	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
OTUF_5705	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
OTUF_5707	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	f__Halomycetaceae	NA	NA
OTUF_5708	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5712	k__Fungi	p__Glomeromycota	c__Archaeosporomycetes	o__Archaeosporales	f__Archaeosporaceae	g__Palaeospora	s__spainiae
OTUF_5716	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA
OTUF_5717	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_5719	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__fimbricystis
OTUF_5720	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	NA	NA
OTUF_5721	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Leucosporidiales	f__Leucosporidiaceae	g__Mastigobasidium	NA
OTUF_5723	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
OTUF_5724	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Marasmiaceae	g__Marasmius	NA
OTUF_5725	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Coniochaetales	f__Coniochaetaceae	g__Coniochaeta	s__canina
OTUF_5726	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Mucor	s__racemosus
OTUF_5727	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5728	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	NA	NA	NA
OTUF_5732	k__Fungi	p__Mucoromycota	NA	NA	NA	NA	NA
OTUF_5734	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_5743	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5744	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Ophiocordycipitaceae	g__Polycephalomyces	NA
OTUF_5746	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5750	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Glomus	NA
OTUF_5751	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Stereaceae	g__Stereum	s__hirsutum
OTUF_5756	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
OTUF_5757	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5758	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_5760	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5762	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	NA	NA
OTUF_5763	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_5764	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	NA	NA	NA
OTUF_5766	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Pyrenochaeta	NA
OTUF_5770	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Halosphaeriaceae	g__Cirrenalia	s__iberica
OTUF_5771	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5773	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	NA	NA
OTUF_5775	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5776	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA
OTUF_5782	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5783	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Lipomycetaceae	g__Lipomyces	s__tetrasporus
OTUF_5784	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Scytalidium	s__album
OTUF_5785	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA
OTUF_5786	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA
OTUF_5789	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Kamienskia	s__perpusilla
OTUF_5790	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5791	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Diversisporaceae	NA	NA
OTUF_5793	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5794	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_5795	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5797	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	NA	NA	NA
OTUF_5798	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5799	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Alatospora	s__acuminata
OTUF_5800	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5801	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5802	k__Fungi	p__Rozellomycota	NA	NA	NA	NA	NA
OTUF_5803	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5805	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_5808	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5811	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
OTUF_5814	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5815	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5817	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_5819	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Diversisporaceae	NA	NA
OTUF_5820	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Vishniacozyma	s__carnescens
OTUF_5822	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	NA	NA	NA
OTUF_5825	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Trichosporonales	f__Trichosporonaceae	g__Trichosporon	NA
OTUF_5826	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Ceratobasidiaceae	g__Ceratobasidium	NA
OTUF_5827	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Claroideoglomeraceae	g__Claroideoglomus	NA
OTUF_5831	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5832	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__Venturia	NA
OTUF_5834	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA
OTUF_5837	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5838	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Gigasporales	f__Gigasporaceae	g__Gigaspora	s__margarita
OTUF_5840	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5841	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5844	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_5846	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5847	k__Fungi	p__Mucoromycota	NA	NA	NA	NA	NA
OTUF_5848	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5851	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5853	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5854	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5856	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5859	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Polyporaceae	g__Coriolopsis	s__gallica
OTUF_5860	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5861	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Diversisporaceae	NA	NA
OTUF_5864	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_5865	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5866	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetaceae	NA	NA
OTUF_5871	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Volutella	NA
OTUF_5872	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_5873	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__bialowiezense
OTUF_5876	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__elongata
OTUF_5878	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__gamsii
OTUF_5879	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5882	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Arachnomycetaceae	g__Arachnomyces	NA
OTUF_5883	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__ambigua
OTUF_5884	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__Arcopilus	s__cupreus
OTUF_5887	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5888	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Deconica	s__phillipsii
OTUF_5889	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5897	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5900	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	NA	NA	NA
OTUF_5901	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
OTUF_5904	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	NA	NA	NA	NA
OTUF_5906	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5907	k__Fungi	p__Glomeromycota	NA	NA	NA	NA	NA
OTUF_5908	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5910	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Bolbitiaceae	g__Conocybe	s__anthracophila
OTUF_5911	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5912	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Diatrypaceae	g__Diatrype	s__stigma
OTUF_5913	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5914	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5916	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5917	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lophiotremataceae	g__Lophiotrema	s__rubi
OTUF_5918	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Glomus	s__macrocarpum
OTUF_5919	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5920	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5921	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5923	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5926	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5927	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
OTUF_5930	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5935	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5936	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5941	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	NA	NA	NA
OTUF_5942	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5944	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5947	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5949	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5954	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5957	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Sordariales_fam_Incertae_sedis	g__Conlarium	NA
OTUF_5958	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5959	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Arrhenia	s__acerosa
OTUF_5961	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Mycosphaerellaceae	g__Zymoseptoria	s__brevis
OTUF_5963	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	NA	NA
OTUF_5964	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5966	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5967	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Acaulosporaceae	g__Acaulospora	NA
OTUF_5970	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5972	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5973	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Hyalopeziza	s__nectrioidea
OTUF_5974	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Meripilaceae	NA	NA
OTUF_5975	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenaceae	NA	NA
OTUF_5976	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5977	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5978	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
OTUF_5979	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5980	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5981	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5982	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Crepidotaceae	g__Crepidotus	s__applanatus
OTUF_5988	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5989	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_5990	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5991	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5992	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5996	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_5997	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_6000	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__Scedosporium	s__prolificans
OTUF_6003	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Niessliaceae	g__Eucasphaeria	NA
OTUF_6006	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA
OTUF_6008	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_6011	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_6012	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
OTUF_6013	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_6014	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
OTUF_6017	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Physciaceae	g__Physcia	s__adscendens
OTUF_6019	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_6022	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Tilletiales	f__Tilletiaceae	g__Tilletia	s__puccinelliae
OTUF_6023	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_6024	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_6026	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_6027	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_6028	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Magnaporthales	f__Magnaporthaceae	NA	NA
OTUF_6030	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Stachylidium	NA
OTUF_6031	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Phaeosphaeria	s__triglochinicola
OTUF_6036	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_6037	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_6040	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_6041	k__Fungi	p__Rozellomycota	NA	NA	NA	NA	NA
OTUF_6043	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Chionosphaeraceae	NA	NA
OTUF_6044	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_6047	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_6048	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_6049	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Funneliformis	s__geosporum
OTUF_6051	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_6053	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA
OTUF_6054	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetaceae	NA	NA
OTUF_6055	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_6056	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_6057	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_6060	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_6061	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	NA	NA
OTUF_6062	k__Fungi	p__Basidiomycota	c__Tremellomycetes	NA	NA	NA	NA
OTUF_6063	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Chaetosphaeronema	NA
OTUF_6064	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Mucor	s__laxorrhizus
OTUF_6066	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__Chaetomium	NA
OTUF_6070	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Diversisporaceae	NA	NA
OTUF_6072	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_6073	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_6074	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	g__Nemania	NA
OTUF_6075	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_6076	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_6077	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	NA	NA
OTUF_6078	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_6080	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_6084	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_6085	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_6086	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Peniophoraceae	g__Peniophora	NA
OTUF_6088	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_6089	k__Fungi	NA	NA	NA	NA	NA	NA
